Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
LEADON WASHED SWEAT,MKD025_WOODROSE,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in Wood Rose. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Mid Pink,500: Menswear,5402: Crew Neck,WOODROSE,XXL,1180939,H,MKD025,5054409250165,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_097_033,500_13066_097_033_XXL,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:10
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,L,1180940,H,MKD025,5054409250189,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_L,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:11
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,M,1180941,H,MKD025,5054409250196,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_M,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:11
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,S,1180942,H,MKD025,5054409250202,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_S,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:10
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,XL,1180943,H,MKD025,5054409250219,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_XL,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:12
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,XS,1180944,H,MKD025,5054409250226,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_XS,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:12
LEADON WASHED SWEAT,MKD025_BLUEINDIG0,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in indigo blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Indigo Blue,500: Menswear,5402: Crew Neck,BLUEINDIG0,XXL,1180945,H,MKD025,5054409250233,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_013_033,500_13066_013_033_XXL,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:11
LEADON WASHED SWEAT,MKD025_BLUELAKE,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in pale blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Light Blue,500: Menswear,5402: Crew Neck,BLUELAKE,M,1180947,H,MKD025,5054409250257,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_015_033,500_13066_015_033_M,,,,,Web Exclusive Test,6.84,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:12
LEADON WASHED SWEAT,MKD025_BLUELAKE,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in pale blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Light Blue,500: Menswear,5402: Crew Neck,BLUELAKE,S,1180948,H,MKD025,5054409250264,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_015_033,500_13066_015_033_S,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:10
LEADON WASHED SWEAT,MKD025_BLUELAKE,Mens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Leadon Washed Sweatshirt,Round Neck,Casual,Regular,,Cotton,,Plain,Long,,"100% Cotton
",,,"Machine Wash 40
",Machine Washable at 40°C,Do not tumble dry,,Range test,Flat,"A simple sweatshirt in pale blue. Cut from 100% cotton and washed so it feels like your favourite sweatshirt from new, this is designed with relaxing in mind. Team with jeans and settle into the weekend. Comfortable.",,,,,,,Light Blue,500: Menswear,5402: Crew Neck,BLUELAKE,XL,1180949,H,MKD025,5054409250271,TEXSHANN EXPORTS,IND,6110209100,AW19,AW PHASE 0,500_13066,500_13066_015_033,500_13066_015_033_XL,,,,,Web Exclusive Test,6.82,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:11
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,MIDGREYMRL,M,1180953,H,MKC015,5054409250318,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,7.6,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:15
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,MIDGREYMRL,XS,1180956,H,MKC015,5054409250349,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,7.6,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:16
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,MIDGREYMRL,XXL,1180957,H,MKC015,5054409250356,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,7.6,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:17
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,MIDGREYMRL,XXXL,1180958,H,MKC015,5054409250363,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:15
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,BLUHZN,M,1180960,H,MKC015,5054409250387,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,7.6,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:16
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,BLUHZN,S,1180961,H,MKC015,5054409250394,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,7.6,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:16
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,BLUHZN,XL,1180962,H,MKC015,5054409250400,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:16
ALDFORD KNITTED SS POLO,,Mens,Clothing,Tops,Polo Shirt,,,,,,Cotton,,,,,"100% cotton

",,,"""Wash with similar colours
wash and iron inside out 
Dry away from direct heat and sunlight ""
",Machine Washable,,Iron Inside Out,Range test,,,,,,,,,,500: Menswear,5308: Polo,BLUHZN,XXXL,1180965,H,MKC015,5054409250431,SET TRIKO,TUR,6109100010,AW19,AW PHASE 0,500_13065,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:15
SONIA TOP,WLC023_PEACOCK,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Plain,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in green. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Emerald Green,600: Womenswear,6036: Woven Top,PEACOCK,6,1181427,H,WLC023,5054409258147,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_041_033,600_13362_041_033_6,,,,,Web Exclusive Test,6.28,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:34:34
SONIA TOP,WLC023_PEACOCK,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Plain,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in green. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Emerald Green,600: Womenswear,6036: Woven Top,PEACOCK,8,1181429,H,WLC023,5054409258161,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_041_033,600_13362_041_033_8,,,,,Web Exclusive Test,6.82,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:34:34
SONIA TOP,WLC023_PEACOCK,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Plain,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in green. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Emerald Green,600: Womenswear,6036: Woven Top,PEACOCK,12,1181430,H,WLC023,5054409258178,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_041_033,600_13362_041_033_12,,,,,Web Exclusive Test,7.18,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:20
SONIA TOP,WLC023_PEACOCK,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Plain,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in green. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Emerald Green,600: Womenswear,6036: Woven Top,PEACOCK,14,1181431,H,WLC023,5054409258185,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_041_033,600_13362_041_033_14,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:35:20
SONIA TOP,WLC023_DANDYPRNT,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Floral,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in a blue dandelion print. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Cobalt Blue,600: Womenswear,6036: Woven Top,DANDYPRNT,6,1181434,H,WLC023,5054409258079,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_008_017,600_13362_008_017_6,,,,,Web Exclusive Test,6.69,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:35:20
SONIA TOP,WLC023_DANDYPRNT,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Floral,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in a blue dandelion print. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Cobalt Blue,600: Womenswear,6036: Woven Top,DANDYPRNT,10,1181435,H,WLC023,5054409258086,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_008_017,600_13362_008_017_10,,,,,Web Exclusive Test,6.73,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:35:20
SONIA TOP,WLC023_DANDYPRNT,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Floral,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in a blue dandelion print. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Cobalt Blue,600: Womenswear,6036: Woven Top,DANDYPRNT,8,1181436,H,WLC023,5054409258093,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_008_017,600_13362_008_017_8,,,,,Web Exclusive Test,6.93,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:34
SONIA TOP,WLC023_DANDYPRNT,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Floral,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in a blue dandelion print. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Cobalt Blue,600: Womenswear,6036: Woven Top,DANDYPRNT,12,1181437,H,WLC023,5054409258109,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_008_017,600_13362_008_017_12,,,,,Web Exclusive Test,7.39,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:35:20
SONIA TOP,WLC023_DANDYPRNT,Womens,Clothing,Tops,Blouse,Sonia Print Top,Boat Neck,Smart,Loose,,Viscose,,Floral,Long,,100% VISCOSE,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron,Range test,Flat,"An easy-to-wear top in a blue dandelion print. Delicate pleating around the neckline and keyhole cuffs are all the detail that this light, floaty top needs. Team with jeans and wear on rotation.",,,,63.5,,,Cobalt Blue,600: Womenswear,6036: Woven Top,DANDYPRNT,16,1181439,H,WLC023,5054409258123,GENUS APPARELS,IND,6206400000,AW19,AW PHASE 1,600_13362,600_13362_008_017,600_13362_008_017_16,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:34
TURTLE NECK,TMLC020_NAVY,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,Plain,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,A ribbed turtleneck knit in navy. The cosy ultra-relaxed essential your wardrobe needs for colder months.,,,,,,,Navy Blue,500: Menswear,5307: Shawl Neck,NAVY,M,1181641,H,TMLC020,5054409261758,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,500_13922_019_033,500_13922_019_033_M,,,,,Web Exclusive Test,8.66,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:44
TURTLE NECK,TMLC020_NAVY,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,Plain,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,A ribbed turtleneck knit in navy. The cosy ultra-relaxed essential your wardrobe needs for colder months.,,,,,,,Navy Blue,500: Menswear,5307: Shawl Neck,NAVY,XL,1181643,H,TMLC020,5054409261772,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,500_13922_019_033,500_13922_019_033_XL,,,,,Web Exclusive Test,8.66,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:44
TURTLE NECK,TMLC020_NAVY,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,Plain,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,A ribbed turtleneck knit in navy. The cosy ultra-relaxed essential your wardrobe needs for colder months.,,,,,,,Navy Blue,500: Menswear,5307: Shawl Neck,NAVY,XS,1181644,H,TMLC020,5054409261789,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,500_13922_019_033,500_13922_019_033_XS,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:44
TURTLE NECK,TMLC020_NAVY,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,Plain,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,A ribbed turtleneck knit in navy. The cosy ultra-relaxed essential your wardrobe needs for colder months.,,,,,,,Navy Blue,500: Menswear,5307: Shawl Neck,NAVY,XXXL,1181646,H,TMLC020,5054409261802,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,500_13922_019_033,500_13922_019_033_XXXL,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:34:46
TURTLE NECK,,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5307: Shawl Neck,GREY M,S,1181649,H,TMLC020,5054409261833,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:34:44
TURTLE NECK,,Mens,Clothing,Knitwear,Jumper,Turtle Neck Cable Knit Jumper,Funnel Neck,Casual,Regular,,Acrylic,,,Long,,"70% Acrylic, 30% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5307: Shawl Neck,GREY M,XXL,1181652,H,TMLC020,5054409261864,(OLD)WEIHAI TEXTILE GROUP IMPORT AND EXPORT CO. LTD.,CHN,6110113000,OM AW19,Phase 3,500_13922,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:34:44
VEST TOP,WLE001_NAVY,Womens,Clothing,Tops,Jersey Top,Vest Top,Round Neck,Casual,Fitted,,Cotton,,,Sleeveless,,"48% COTTON 47% MODAL 5% ELASTANE 
",,,"Delicate machine wash at 30 degrees Do not bleach Do not tumble dry Cool iron on reverse Do not dry clean Wash with similar colours Reshape whilst damp 
",Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY,6,1181772,H,WLE001,5054409265473,Interteks Gida Tekstil Dis Tic A.S,TUR,6109100010,SPRING SUMMER 2023,CONTINUITY,600_10528,,,,,,,Web Exclusive Test,2.38,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:00
VEST TOP,WLE001_NAVY,Womens,Clothing,Tops,Jersey Top,Vest Top,Round Neck,Casual,Fitted,,Cotton,,,Sleeveless,,"48% COTTON 47% MODAL 5% ELASTANE 
",,,"Delicate machine wash at 30 degrees Do not bleach Do not tumble dry Cool iron on reverse Do not dry clean Wash with similar colours Reshape whilst damp 
",Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY,12,1181775,H,WLE001,5054409265497,Interteks Gida Tekstil Dis Tic A.S,TUR,6109100010,SPRING SUMMER 2023,CONTINUITY,600_10528,,,,,,,Web Exclusive Test,2.9,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:16:58
VEST TOP,WLE001_WHITE,Womens,Clothing,Tops,Jersey Top,Vest Top,Round Neck,Casual,Fitted,,Cotton,,,Sleeveless,,"48% COTTON 47% MODAL 5% ELASTANE 
",,,"Delicate machine wash at 30 degrees Do not bleach Do not tumble dry Cool iron on reverse Do not dry clean Wash with similar colours Reshape whilst damp 
",Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,,,,,600: Womenswear,6403: Cami/Vest,WHITE,12,1181782,H,WLE001,5054409265558,Interteks Gida Tekstil Dis Tic A.S,TUR,6109100010,SPRING SUMMER 2023,CONTINUITY,600_10528,,,,,,,Web Exclusive Test,2.55,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:16:59
