Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
FAIRISLE HALF BUTTON,MNC056_BLUENEPP,Mens,Clothing,Knitwear,Jumper,Fairisle Half Button,Half Button Collar,Casual,Classic,,Cotton,,Fairisle,Long,,"85% Cotton
15% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,A fair isle half button jumper in dark navy. The cosy ribbed neckline will keep you toasty while the wintery pattern gives an alpine look that’s perfect whether you’re walking along the coast or walking into your next event.,,,,,,,Multi Blue,500: Menswear,5302: Half Neck,BLUENEPP,XS,1208761,H,MNC056,5059595004417,WISEMAN CO LTD,CHN,6204430000,AUTUMN WINTER 2020,TRANS,500_4055,500_4055_018_072,500_4055_018_072_XS,,,,,Web Exclusive Test,16.03,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:59
FAIRISLE HALF BUTTON,MNC056_BLUENEPP,Mens,Clothing,Knitwear,Jumper,Fairisle Half Button,Half Button Collar,Casual,Classic,,Cotton,,Fairisle,Long,,"85% Cotton
15% Wool",,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,A fair isle half button jumper in dark navy. The cosy ribbed neckline will keep you toasty while the wintery pattern gives an alpine look that’s perfect whether you’re walking along the coast or walking into your next event.,,,,,,,Multi Blue,500: Menswear,5302: Half Neck,BLUENEPP,XXXL,1208763,H,MNC056,5059595004431,WISEMAN CO LTD,CHN,6204430000,AUTUMN WINTER 2020,TRANS,500_4055,500_4055_018_072,500_4055_018_072_XXXL,,,,,Web Exclusive Test,16.03,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:58
1/2 ZIP NECK FINE COTTON,OMNC004_GREY,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,GREY,L,1208886,H,OMNC004,5059595003038,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,5.35,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_GREY,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,GREY,S,1208888,H,OMNC004,5059595003014,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_GREY,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,GREY,XL,1208889,H,OMNC004,5059595003045,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_GREY,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,GREY,XXL,1208891,H,OMNC004,5059595003076,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_GREY,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,GREY,XXXL,1208892,H,OMNC004,5059595003083,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:47
1/2 ZIP NECK FINE COTTON,OMNC004_DENIMMARL,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,"A half zip sweat in blue marl. Cut from soft, fine cotton, this style is made for relaxing. It features a straight hem for a classic fit and stylish contrast touches on the inside. Laid-back style.",,,,,,,Dark Blue,500: Menswear,5302: Half Neck,DENIMMARL,L,1208893,H,OMNC004,5059595003106,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,500_5470_010_033,500_5470_010_033_L,,,,,Web Exclusive Test,5.35,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:45
1/2 ZIP NECK FINE COTTON,OMNC004_DENIMMARL,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,"A half zip sweat in blue marl. Cut from soft, fine cotton, this style is made for relaxing. It features a straight hem for a classic fit and stylish contrast touches on the inside. Laid-back style.",,,,,,,Dark Blue,500: Menswear,5302: Half Neck,DENIMMARL,M,1208894,H,OMNC004,5059595003113,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,500_5470_010_033,500_5470_010_033_M,,,,,Web Exclusive Test,5.35,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_DENIMMARL,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,"A half zip sweat in blue marl. Cut from soft, fine cotton, this style is made for relaxing. It features a straight hem for a classic fit and stylish contrast touches on the inside. Laid-back style.",,,,,,,Dark Blue,500: Menswear,5302: Half Neck,DENIMMARL,S,1208895,H,OMNC004,5059595003120,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,500_5470_010_033,500_5470_010_033_S,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:47
1/2 ZIP NECK FINE COTTON,OMNC004_DENIMMARL,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,"A half zip sweat in blue marl. Cut from soft, fine cotton, this style is made for relaxing. It features a straight hem for a classic fit and stylish contrast touches on the inside. Laid-back style.",,,,,,,Dark Blue,500: Menswear,5302: Half Neck,DENIMMARL,XS,1208897,H,OMNC004,5059595003144,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,500_5470_010_033,500_5470_010_033_XS,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:47
1/2 ZIP NECK FINE COTTON,OMNC004_BTGARDEN,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,BTGARDEN,L,1208900,H,OMNC004,5059595003175,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:45
1/2 ZIP NECK FINE COTTON,OMNC004_BTGARDEN,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,BTGARDEN,M,1208901,H,OMNC004,5059595003182,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:46
1/2 ZIP NECK FINE COTTON,OMNC004_BTGARDEN,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,BTGARDEN,XL,1208903,H,OMNC004,5059595003205,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:47
1/2 ZIP NECK FINE COTTON,OMNC004_BTGARDEN,Mens,Clothing,Knitwear,Jumper,Half Zip Neck Fine Cotton Knit Jumper,Half Zip Collar,Casual,Classic,,Cotton,,,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,,,,,,,,,500: Menswear,5302: Half Neck,BTGARDEN,XXL,1208905,H,OMNC004,5059595003229,Lumbini Limited,BGD,6110209100,OM AW20,October,500_5470,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:47
KNITTED JOGGER,WNL017_GREYPNK,Womens,Clothing,Trousers,Jogger,,,Loungewear,Slim,,,,Plain,,,,,,,,,,Range test,Flat,,,,,,,,Light Grey,600: Womenswear,6913: Bottoms,GREYPNK,8,1208987,H,WNL017,5059595006374,SET TRIKO,TUR,6204430000,OM SS22,March,600_11129,600_11129_057_033,600_11129_057_033_8,,,,,Web Exclusive Test,9.0,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:13
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,L,1209066,H,WNL027,5059595009900,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_L,,,,,Web Exclusive Test,12.79,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,S,1209068,H,WNL027,5059595009924,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_S,,,,,Web Exclusive Test,12.41,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,6,1209069,H,WNL027,5059595009931,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_6,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,10,1209070,H,WNL027,5059595009948,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_10,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,8,1209071,H,WNL027,5059595009955,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_8,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,12,1209072,H,WNL027,5059595009962,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_12,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,XL,1209073,H,WNL027,5059595009979,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_XL,,,,,Web Exclusive Test,10.88,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:16
FLANNEL PJ SET,WNL027_BLUECLOUD,Womens,Clothing,Pyjamas,Pyjama Set,,,Loungewear,Loose,,,,Check,,,,,,,,,,Range test,Flat,,,,,,,,Multi Blue,600: Womenswear,6922: Bottoms,BLUECLOUD,16,1209076,H,WNL027,5059595010005,ORANGE SOURCING,IND,6204430000,AUTUMN WINTER 2020,AW PHASE 3,600_11137,600_11137_018_011,600_11137_018_011_16,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:16
LS TEE OARSOME CREW,BBJ020_ROCRED,Boys,Clothing,Tops,Jersey Top,Long Sleeve Oarsome Crew T-Shirt,Round Neck,Casual,Casual,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,A red t-shirt with an oarsome Crew design. This also features our crossed oars embroidered on the hem and warm long sleeves. They’ll love this on creative days.,,,,46.0,,,Mid Red,400: Boys,4803: T-Shirt,ROCRED,5-6,1209174,Z,BBJ020,5059595011149,ATTIRE CLOTHING LTD,CHN,6204430000,SPRING SUMMER 2023,CARRYOVER,400_415,400_415_124_033,400_415_124_033_5-6,,,,,Web Exclusive Test,4.72,01/02/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,True,77304549,,11/09/2023 11:29:50
LS TEE OARSOME CREW,BBJ020_ROCRED,Boys,Clothing,Tops,Jersey Top,Long Sleeve Oarsome Crew T-Shirt,Round Neck,Casual,Casual,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,A red t-shirt with an oarsome Crew design. This also features our crossed oars embroidered on the hem and warm long sleeves. They’ll love this on creative days.,,,,46.0,,,Mid Red,400: Boys,4803: T-Shirt,ROCRED,4-5,1209175,Z,BBJ020,5059595011156,ATTIRE CLOTHING LTD,CHN,6204430000,SPRING SUMMER 2023,CARRYOVER,400_415,400_415_124_033,400_415_124_033_4-5,,,,,Web Exclusive Test,4.72,01/02/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,True,77304548,,11/09/2023 11:29:51
LS TEE OARSOME CREW,BBJ020_ROCRED,Boys,Clothing,Tops,Jersey Top,Long Sleeve Oarsome Crew T-Shirt,Round Neck,Casual,Casual,,Cotton,,Plain,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,A red t-shirt with an oarsome Crew design. This also features our crossed oars embroidered on the hem and warm long sleeves. They’ll love this on creative days.,,,,46.0,,,Mid Red,400: Boys,4803: T-Shirt,ROCRED,7-8,1209177,Z,BBJ020,5059595011170,ATTIRE CLOTHING LTD,CHN,6204430000,SPRING SUMMER 2023,CARRYOVER,400_415,400_415_124_033,400_415_124_033_7-8,,,,,Web Exclusive Test,4.72,01/02/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,True,77304551,,11/09/2023 11:29:50
LS RUGBY BLOCK 4 BLOCK COL TOTALLY OARSOME,BBJ022_GRYMRLCYCL,Boys,Clothing,Tops,Rugby Shirt,Totally Oarsome Block Colour Rugby Shirt,Classic Collar,Casual,Casual,,Cotton,,Colour Block,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,Our heritage rugby shirt in a mini size. A red colour block design meets a brushed cotton twill collar featuring zig-zag embroidery underneath. Also spot our totally oarsome motif on the chest. It’s these little details that match our grown-up versions that make this piece so magical.,,,,,,,Multi Orange,400: Boys,4801: Rugby,GRYMRLCYCL,8-9,1209184,Z,BBJ022,5059595011323,ATTIRE CLOTHING LTD,BGD,6204430000,SPRING SUMMER 2023,CARRYOVER,400_417,400_417_088_012,400_417_088_012_8-9,,,,,Web Exclusive Test,8.45,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,True,,,11/09/2023 11:34:48
LS RUGBY BLOCK 4 BLOCK COL TOTALLY OARSOME,BBJ022_GRYMRLCYCL,Boys,Clothing,Tops,Rugby Shirt,Totally Oarsome Block Colour Rugby Shirt,Classic Collar,Casual,Casual,,Cotton,,Colour Block,Long,,100% Cotton,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,Our heritage rugby shirt in a mini size. A red colour block design meets a brushed cotton twill collar featuring zig-zag embroidery underneath. Also spot our totally oarsome motif on the chest. It’s these little details that match our grown-up versions that make this piece so magical.,,,,,,,Multi Orange,400: Boys,4801: Rugby,GRYMRLCYCL,6-7,1209194,Z,BBJ022,5059595011378,ATTIRE CLOTHING LTD,BGD,6204430000,SPRING SUMMER 2023,CARRYOVER,400_417,400_417_088_012,400_417_088_012_6-7,,,,,Web Exclusive Test,8.24,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,True,,,11/09/2023 11:34:47
BRUSHED BACK CREW SWEATSHIRT,WOF005_GRYMARL,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A soft sweatshirt in grey marl. This sweat has a really soft texture, raglan seams and is max on cosiness with a lived-in feel. Indoors or outdoors, beachside or clifftops, it’s your always-needed companion.",,,,62.0,,,Mid Grey,600: Womenswear,6100: Sweat,GRYMARL,14,1209251,H,WOF005,5059595011866,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2023,CONTINUITY,600_11383,600_11383_059_033,600_11383_059_033_14,,,,,Web Exclusive Test,7.12,01/24/2022 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 06:02:07
BRUSHED BACK CREW SWEATSHIRT,WOF005_NVYMARL,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A soft sweatshirt in navy marl. This sweat has a really soft texture, raglan seams and is max on cosiness with a lived-in feel. Indoors or outdoors, beachside or clifftops, it’s your always-needed companion.",,,,62.0,,,Navy Blue,600: Womenswear,6100: Sweat,NVYMARL,8,1209256,H,WOF005,5059595011941,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2023,CONTINUITY,600_11383,600_11383_019_033,600_11383_019_033_8,,,,,Web Exclusive Test,7.7,01/24/2022 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:11
BRUSHED BACK CREW SWEATSHIRT,WOF005_CORNFLWR,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,62.0,,,Cornflower Blue,600: Womenswear,6100: Sweat,CORNFLWR,6,1209261,H,WOF005,5059595012009,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2021,November,600_11383,600_11383_009_033,600_11383_009_033_6,,,,,Web Exclusive Test,7.25,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:08
BRUSHED BACK CREW SWEATSHIRT,WOF005_CORNFLWR,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,62.0,,,Cornflower Blue,600: Womenswear,6100: Sweat,CORNFLWR,18,1209267,H,WOF005,5059595012061,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2021,November,600_11383,600_11383_009_033,600_11383_009_033_18,,,,,Web Exclusive Test,7.56,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:11
BRUSHED BACK CREW SWEATSHIRT,WOF005_PINKSNOW,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A soft sweatshirt in light pink. This sweat has a really soft texture, raglan seams and is max on cosiness with a lived-in feel. Indoors or outdoors, beachside or clifftops, it’s your always-needed companion.",,,,62.0,,,Light Pink,600: Womenswear,6100: Sweat,PINKSNOW,6,1209268,H,WOF005,5059595012078,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2023,CONTINUITY,600_11383,600_11383_095_033,600_11383_095_033_6,,,,,Web Exclusive Test,7.55,06/26/2022 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:07
BRUSHED BACK CREW SWEATSHIRT,WOF005_PINKSNOW,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A soft sweatshirt in light pink. This sweat has a really soft texture, raglan seams and is max on cosiness with a lived-in feel. Indoors or outdoors, beachside or clifftops, it’s your always-needed companion.",,,,62.0,,,Light Pink,600: Womenswear,6100: Sweat,PINKSNOW,14,1209272,H,WOF005,5059595012115,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2023,CONTINUITY,600_11383,600_11383_095_033,600_11383_095_033_14,,,,,Web Exclusive Test,7.37,06/26/2022 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:07
BRUSHED BACK CREW SWEATSHIRT,WOF005_PINKSNOW,Womens,Clothing,Sweatshirts and Hoodies,Sweatshirt,Brushed Back Crew Sweatshirt,Round Neck,,Casual,,Cotton,,Plain,Long,,"Main: 80% Cotton 20% Polyester
",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A soft sweatshirt in light pink. This sweat has a really soft texture, raglan seams and is max on cosiness with a lived-in feel. Indoors or outdoors, beachside or clifftops, it’s your always-needed companion.",,,,62.0,,,Light Pink,600: Womenswear,6100: Sweat,PINKSNOW,16,1209273,H,WOF005,5059595012122,High Hope Aglory Limited,CHN,6204430000,SPRING SUMMER 2023,CONTINUITY,600_11383,600_11383_095_033,600_11383_095_033_16,,,,,Web Exclusive Test,6.96,06/26/2022 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:17:07
ULLA TOP,WNC026_NAVY,Womens,Clothing,Tops,T-shirt,Sleeveless Embellished Vest Top,V Neck,Going Out,Loose,,Viscose,,Plain,Sleeveless,,100% Viscose,,,Delicate Machine Wash at 30°C,Delicate Machine Wash at 30°C,,,Range test,Flat,"Introducing the navy Ulla top. With a soft silhouette, a slightly wavy hem, button fastening at the back and cascading sequins down the front, this top will light up your winter wardrobe. Shine bright.",,,,,,,Navy Blue,600: Womenswear,6036: Woven Top,NAVY,6,1209360,H,WNC026,5059595015741,GENUS APPARELS LTD (Using),IND,6204430000,SPRING SUMMER 2021,CONTINUITY,600_10989,600_10989_019_033,600_10989_019_033_6,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:29:47
