Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A95230,291840157,22973426,WMH014LIGHTINDG,18 R,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409654024,2023-10-12,2023-10-03,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RS24ZY7
ONL,A95230,1004653827,T7096105,MKE002,X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930500,2023-10-12,2023-10-11,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RV9Y8F3
ONL,A25671,291902287,D3712315,WTJ023_MULTIPRNT,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973515,2023-10-12,2023-09-14,GB,79.00,0,0.00,-1,-79.00,FP,Online,Non-stocked,20.00,-13.17,-65.83,37.00,-24.36,Crew Clothing Company,6RL64JWP
ONL,A95230,291884143,M4731213,WPJ053REDFLORAL,8,CREW CLOTHING RED BU,4F02,WOMENS CLOTHING,5059595243250,2023-10-12,2023-10-09,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6RTKV4M9
ONL,A95230,1004653834,A1455305,MOE043NAVY,X-Large,CR BLU STRETCH PIQUE,4F01,MENS CLOTHING,5059595085270,2023-10-12,2023-10-11,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RV9Y8F3
ONL,A95230,1005741404,16204805,MSE002_CITRUS,Large,CR YEL CREW CLOTHING,4F01,MENS CLOTHING,5059595888901,2023-10-12,2023-10-11,IE,40.00,1,18.85,0,0.00,MD,Online,Concession,23.00,3.52,15.33,37.00,5.67,Crew Clothing Company,6RV8ZP37
ONL,A95230,1005871341,74399507,MSB022_PERIWINKLE,2X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595902195,2023-10-12,2023-10-12,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6RVMX9SH
ONL,A95230,1005741406,51697905,MSE050_YLWORGWHT,Large,CR YEL CREW CLOTHING,4F01,MENS CLOTHING,5059595822882,2023-10-12,2023-10-11,IE,27.00,1,13.59,0,0.00,MD,Online,Concession,23.00,2.54,11.05,37.00,4.09,Crew Clothing Company,6RV8ZP37
ONL,A95230,291888583,22896715,WTA025_NAVY,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595959779,2023-10-12,2023-10-09,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6RTKWRZQ
ONL,A25671,1005586006,58221125,MTG005_CHARCOAL,40 R,CR GRY CREW CLOTHING,4F01,MENS CLOTHING,5059595975854,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RV94DNC
ONL,A95230,1005849329,U7421145,BHO004_BLUES,4-5 Yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595940241,2023-10-12,2023-10-12,GB,38.00,1,38.00,0,0.00,FP,Online,Concession,0.00,0.00,38.00,37.00,14.06,Crew Clothing Company,6RVMP0GW
ONL,A95230,1005622947,T2212723,GDO013AMPABLUE,10-11 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,,2023-10-12,2023-10-11,GB,27.00,1,27.00,0,0.00,MD,Online,Concession,0.00,0.00,27.00,37.00,9.99,Crew Clothing Company,6RV9RD1R
ONL,A95230,1005376209,M7241216,WPA015CORALBLSH,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595233954,2023-10-12,2023-10-11,GB,31.00,1,31.00,0,0.00,MD,Online,Concession,20.00,5.17,25.83,37.00,9.56,Crew Clothing Company,6RV9QQGX
ONL,A95230,1005651081,94434916,WTF041_MIDPNKMRL,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595938224,2023-10-12,2023-10-12,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVMCYY0
ONL,A95230,291861332,T8524616,WKE022_WHITE,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595066330,2023-10-12,2023-10-10,GB,16.00,0,0.00,-1,-16.00,MD,Online,Concession,20.00,-2.67,-13.33,37.00,-4.93,Crew Clothing Company,6RTYBJ1D
ONL,A95230,1005350484,94434917,WTF041_MIDPNKMRL,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595938231,2023-10-12,2023-10-12,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVLW77Y
ONL,A95230,291829821,51021314,WOE017NAVY,10,CR BLU JEMMA BOAT NE,4F02,WOMENS CLOTHING,5059595175742,2023-10-12,2023-10-09,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6RTL0VBJ
ONL,A95230,1005861066,C1182817,WSJ074_DAISY,16,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595924470,2023-10-12,2023-10-12,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RVMV8C6
ONL,A95230,291884207,71848012,WSJO91_NAVY,6,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595795537,2023-10-12,2023-10-04,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6RS4MR63
ONL,A95230,1005452062,N4192514,WSA045_PINK,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595806370,2023-10-12,2023-10-12,GB,129.00,1,60.00,0,0.00,MD,Online,Concession,20.00,10.00,50.00,37.00,18.50,Crew Clothing Company,6RVAA3Z2
ONL,A95230,1005287006,52460214,WSE067_PINK,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595859888,2023-10-12,2023-10-12,GB,45.00,1,18.50,0,0.00,MD,Online,Concession,20.00,3.08,15.42,37.00,5.71,Crew Clothing Company,6RVMLQDX
ONL,A95230,1005493927,N5672117,WTE027_LTTEAL,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013020163,2023-10-12,2023-10-11,GB,25.00,1,25.00,0,0.00,FP,Online,Concession,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RVA8QM8
ONL,A95230,291853578,56580213,WSJ549_NAVY,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595908364,2023-10-12,2023-09-29,GB,155.00,0,0.00,-1,-55.00,MD,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RQMHMB5
ONL,A25671,1005427188,88088505,MTD002_TRELLISMRL,Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5063013005337,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RV92YWY
ONL,A95230,1004710251,M8747913,WSG005_STONE,8,CR NAT CREW CLOTHING,4F06,WOMENS PP+,5059595893967,2023-10-12,2023-10-11,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6RVA5BAB
ONL,A95230,1005448084,C2492216,MRH006_ANTIQUE,36 S,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595708674,2023-10-12,2023-10-11,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RVA9Z08
ONL,A95230,291839807,99553715,WSE023_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595858485,2023-10-12,2023-09-19,GB,16.00,0,0.00,-1,-8.00,MD,Online,Concession,20.00,-1.33,-6.67,37.00,-2.47,Crew Clothing Company,6RMM5V3V
ONL,A95230,291852919,C8646613,WSJ181_RASP,8,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003296,2023-10-12,2023-09-19,GB,75.00,0,0.00,-1,-37.00,MD,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6RMM1X3H
ONL,A25671,291902489,36644625,MTG005_CHARCOAL,36 R,CR GRY CREW CLOTHING,4F01,MENS CLOTHING,5059595975816,2023-10-12,2023-10-09,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6RTLB6GZ
ONL,A95230,1005751656,17231606,MSB050_CHERRIES,X-Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595825159,2023-10-12,2023-10-11,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RV9TDRR
ONL,A95230,1005604488,92080817,WTE001_WHTNVY,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013011093,2023-10-12,2023-10-12,GB,39.00,1,39.00,0,0.00,FP,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RVN1BZV
ONL,A95230,1004624986,C8646618,WSJ181_RASP,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003333,2023-10-12,2023-10-11,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RVA49PM
ONL,A95230,291878686,86596616,WSG002_KHAKI,14,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595796336,2023-10-12,2023-09-28,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6RQJTACP
ONL,A95230,1005469583,M7243916,WPF002NAVYWHITE,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595210849,2023-10-12,2023-10-12,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6RVMRP7L
ONL,A95230,1004706489,96882604,MKE001_OPTICWHITE,Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409932801,2023-10-12,2023-10-11,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RVA0VNB
ONL,A95230,1005440896,D6850815,WSB025_WHTORG,12,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595793885,2023-10-12,2023-10-12,GB,26.00,1,26.00,0,0.00,MD,Online,Concession,20.00,4.33,21.67,37.00,8.02,Crew Clothing Company,6RVLZZA8
ONL,A95230,1005441100,U0982914,WOH007DARKIND,10,CREW CLOTHING GIRLFR,4F02,WOMENS CLOTHING,5059595134336,2023-10-12,2023-10-12,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RVMMAC8
ONL,A25671,1005573435,59018270,WTR013_PINK,6 EU 39,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013008376,2023-10-12,2023-10-11,GB,79.00,1,79.00,0,0.00,FP,Online,Non-stocked,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RV9XY85
ONL,A95230,1005305388,15316516,WSJ007_PINKS,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595840831,2023-10-12,2023-10-12,GB,79.00,1,39.00,0,0.00,MD,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RVM79DY
ONL,A95230,1005594161,U3249822,WZH004_DKRINSE,10 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623631,2023-10-12,2023-10-10,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RTYBZY0
ONL,A95230,292027037,57477310,MSR010_RED,L/XL,CR RED CREW CLOTHING,4F01,MENS CLOTHING,5059595783886,2023-10-12,2023-09-20,GB,32.00,0,0.00,-1,-32.00,FP,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RN0JSNP
ONL,A25671,1005570818,D3712213,WTI015_BERRY,8,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973942,2023-10-12,2023-10-12,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RVLVG0A
ONL,A25671,1005608056,64510115,WOE017WHITE,12,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595112341,2023-10-12,2023-10-11,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RV9F5RL
ONL,A25671,1005541372,94013017,WTD096_CAMELMARL,16,CR BRO CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016258,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVA09YA
ONL,A25671,1005473090,92232016,WTJ044_BERRY,14,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973843,2023-10-12,2023-10-11,GB,79.00,1,79.00,0,0.00,FP,Online,Non-stocked,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RV8PG93
ONL,A25671,1005748433,D3696318,WTC013_LIGHTPRNT,18,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595974178,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RV9B2CP
ONL,A95230,1005442891,T7096105,MKE002,X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930500,2023-10-12,2023-10-11,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RVA4ALR
ONL,A95230,1005404083,D9883305,MSE001_PORCBLU,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595773436,2023-10-12,2023-10-12,GB,25.00,1,12.50,0,0.00,MD,Online,Concession,20.00,2.08,10.42,37.00,3.86,Crew Clothing Company,6RVM0GSY
ONL,A95230,291821640,21757004,MKC002 GRYMRL,Medium,CC  GRY CLASSIC JMPR,4F01,MENS CLOTHING,5054409920181,2023-10-12,2023-10-03,GB,70.00,0,0.00,-1,-70.00,FP,Online,Concession,20.00,-11.67,-58.33,37.00,-21.58,Crew Clothing Company,6RS18558
ONL,A95230,1005771292,U6068317,WSJ033_BLUPINK,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595930358,2023-10-12,2023-10-11,GB,89.00,1,40.00,0,0.00,MD,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6RVA3YFQ
ONL,A25671,291852889,91286117,WTE013_WHTMULTI,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013011826,2023-10-12,2023-09-19,GB,39.00,0,0.00,-1,-39.00,FP,Online,Non-stocked,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6RMLR0TT
ONL,A95230,1004724964,D8946767,MSR002_WHITE,10 EU 44,CR WHI CREW CLOTHING,4F05,MENS PP+,5059595736714,2023-10-12,2023-10-11,GB,75.00,1,75.00,0,0.00,FP,Online,Concession,20.00,12.50,62.50,37.00,23.13,Crew Clothing Company,6RV9P4BB
ONL,A95230,1005439663,99839825,MSF005_FADDEN,36 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595807421,2023-10-12,2023-10-11,GB,50.00,1,23.00,0,0.00,MD,Online,Concession,20.00,3.83,19.17,37.00,7.09,Crew Clothing Company,6RV93VH9
ONL,A95230,1005597854,D7146214,WSE037_WTNVYSPOT,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595783213,2023-10-12,2023-10-11,GB,35.00,1,17.50,0,0.00,MD,Online,Concession,20.00,2.92,14.58,37.00,5.39,Crew Clothing Company,6RVA3FMD
ONL,A95230,1005788454,M4731213,WPJ053REDFLORAL,8,CREW CLOTHING RED BU,4F02,WOMENS CLOTHING,5059595243250,2023-10-12,2023-10-03,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RS1L634
ONL,A95230,1005459008,N4191014,WSJ173_CRNFLOWER,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595834076,2023-10-12,2023-10-12,GB,79.00,1,39.00,0,0.00,MD,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RVMLHJB
ONL,A25671,1005391924,N4958506,MTB087_DKNVYBLUE,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5063013034795,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RVA35GS
ONL,A95230,1005371715,42854444,GCD104_GOLDFINCH,6-7 Yrs,CR YEL CREW CLOTHING,4F04,GIRLS CLOTHING,5059595134725,2023-10-12,2023-10-11,GB,28.00,1,14.00,0,0.00,MD,Online,Concession,0.00,0.00,14.00,37.00,5.18,Crew Clothing Company,6RVA1FH4
ONL,A25671,292024487,48150007,MLD003GRYMRL,XX-Large,GRY CLASSIC 12 ZIP,4F01,MENS CLOTHING,5054409489343,2023-10-12,2023-09-26,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6RPTGD8W
ONL,A95230,1005256717,11280505,MSB071_SKYBLUE,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595824183,2023-10-12,2023-10-11,GB,55.00,1,27.00,0,0.00,MD,Online,Concession,20.00,4.50,22.50,37.00,8.33,Crew Clothing Company,6RVA4S55
ONL,A95230,1005278130,42421304,MSE002_MARITBLUE,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595890393,2023-10-12,2023-09-19,GB,40.00,1,20.00,0,0.00,MD,Online,Concession,20.00,3.33,16.67,37.00,6.17,Crew Clothing Company,6RMMQ438
ONL,A95230,291848669,C6250645,BFO009_ANTHRACITE,4-5 yrs,CR GRY CREW CLOTHING,4F07,BOYS PP+,5059595545989,2023-10-12,2023-10-06,GB,36.00,0,0.00,-1,-36.00,FP,Online,Concession,0.00,0.00,-36.00,37.00,-13.32,Crew Clothing Company,6RST8SA7
ONL,A95230,291849300,71898222,WZH003WRNMIDWSH,10 R,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409623211,2023-10-12,2023-09-19,GB,65.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6RMM314C
ONL,A25671,1005370169,20418205,MLB006 ULTRAMARNE,Large,C BLUE STRIPE,4F01,MENS CLOTHING,5054409133291,2023-10-12,2023-10-12,GB,57.00,1,57.00,0,0.00,FP,Online,Non-stocked,20.00,9.50,47.50,37.00,17.58,Crew Clothing Company,6RVLW6B6
ONL,A95230,291821647,C8034703,MRC101_DKNAVY,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595578437,2023-10-12,2023-10-03,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RS18558
ONL,A95230,291830035,86103217,WTJ024_MULTIPNT,16,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5063013019327,2023-10-12,2023-09-21,GB,89.00,0,0.00,-1,-89.00,FP,Online,Concession,20.00,-14.83,-74.17,37.00,-27.44,Crew Clothing Company,6RNBMGS5
ONL,A95230,1005370170,20418206,MLB006 ULTRAMARNE,X-Large,C BLUE STRIPE,4F01,MENS CLOTHING,5054409133888,2023-10-12,2023-10-12,GB,57.00,1,57.00,0,0.00,FP,Online,Concession,20.00,9.50,47.50,37.00,17.58,Crew Clothing Company,6RVLW6B6
ONL,A95230,1005858504,N4192516,WSA045_PINK,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595806394,2023-10-12,2023-10-12,GB,129.00,1,60.00,0,0.00,MD,Online,Concession,20.00,10.00,50.00,37.00,18.50,Crew Clothing Company,6RVMSN1R
ONL,A95230,291847643,D8941214,WSD009_WHTGRN,10,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595755395,2023-10-12,2023-10-09,GB,36.00,0,0.00,-1,-36.00,MD,Online,Concession,20.00,-6.00,-30.00,37.00,-11.10,Crew Clothing Company,6RTVW1XA
ONL,A25671,1005649283,N1640145,BFJ033_NAVY,4-5 Yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595668312,2023-10-12,2023-10-11,GB,28.00,1,28.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,28.00,37.00,10.36,Crew Clothing Company,6RV9RX2J
ONL,A95230,1005693095,50136415,WSF005_STRGBLUE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595931454,2023-10-12,2023-10-11,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RV8LWQL
ONL,A95230,1005771296,83228818,WTJ004_MULTIPRNT,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595963691,2023-10-12,2023-10-11,GB,95.00,1,47.00,0,0.00,MD,Online,Concession,20.00,7.83,39.17,37.00,14.49,Crew Clothing Company,6RVA3YFQ
ONL,A95230,1005672816,A9356576,WZH003_DKINDIGO,16 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623099,2023-10-12,2023-10-12,GB,65.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6RVMT0T9
ONL,A95230,1004685948,C8972515,WRJ060_BLACK,12,CR BLA CREW CLOTHING,4F06,WOMENS PP+,5059595676799,2023-10-12,2023-10-11,GB,42.00,1,42.00,0,0.00,MD,Online,Concession,20.00,7.00,35.00,37.00,12.95,Crew Clothing Company,6RVA15NJ
ONL,A95230,292027184,58030527,MSA023_DARK NAVY,44 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595795056,2023-10-12,2023-10-05,GB,189.00,0,0.00,-1,-189.00,FP,Online,Concession,20.00,-31.50,-157.50,37.00,-58.28,Crew Clothing Company,6RSGAHZ5
ONL,A25671,1005468587,C2071918,WTF041_PEONY,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013001179,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RV9HN83
ONL,A95230,1005429462,D3515915,WTI016_DKNAVY,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013082949,2023-10-12,2023-10-07,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6RT61K9X
ONL,A25671,1005279540,33783706,MTC126_LITATLAMRL,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5063013013066,2023-10-12,2023-10-11,GB,70.00,1,70.00,0,0.00,FP,Online,Non-stocked,20.00,11.67,58.33,37.00,21.58,Crew Clothing Company,6RV8ZA2X
ONL,A95230,1004807261,D8945715,WSE060_IVORY,12,CR WHI CREW CLOTHING,4F06,WOMENS PP+,5059595859017,2023-10-12,2023-10-11,GB,22.00,1,22.00,0,0.00,MD,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RV9ZHXA
ONL,A95230,291825494,A5641005,MOD102,X-Large,CR GRY CREW CLOTHING,4F01,MENS CLOTHING,5059595200246,2023-10-12,2023-10-08,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RTHH60Q
ONL,A95230,1005370168,39632506,MSB029_BLUPINK,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595813514,2023-10-12,2023-10-12,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVLW6B6
ONL,A95230,1004653832,20766206,MKE002 SKY,X-Large,C BLUE POLO,4F01,MENS CLOTHING,5054409930722,2023-10-12,2023-10-11,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RV9Y8F3
ONL,A25671,1005133437,U4875850,GFJ014_PINK,5-6 yrs,CR PNK CREW CLOTHING,4F04,GIRLS CLOTHING,5059595668732,2023-10-12,2023-10-10,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,22.00,37.00,8.14,Crew Clothing Company,6RTYJCFG
ONL,A95230,1005583682,36329205,MSE001_TWIBLUE,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595773016,2023-10-12,2023-10-12,GB,25.00,1,12.50,0,0.00,MD,Online,Concession,20.00,2.08,10.42,37.00,3.86,Crew Clothing Company,6RVLYNSA
ONL,A95230,292023274,41845105,MSE049_BROOKGREEN,Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595823025,2023-10-12,2023-10-07,GB,42.00,0,0.00,-1,-19.00,MD,Online,Concession,20.00,-3.17,-15.83,37.00,-5.86,Crew Clothing Company,6RT5LYPR
ONL,A95230,1005391404,D3653316,WTJ020_NVYFLR,14,CR BRO CREW CLOTHING,4F02,WOMENS CLOTHING,5063013004811,2023-10-12,2023-10-12,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RVMQP7N
ONL,A95230,1004874014,D0367414,WRB017_WHITE,10,CR WHI CREW CLOTHING,4F06,WOMENS PP+,5059595689478,2023-10-12,2023-10-09,PL,59.00,1,25.27,0,0.00,MD,Online,Concession,23.00,4.73,20.54,37.00,7.60,Crew Clothing Company,6RTJZ89W
ONL,A95230,1005251423,63337104,MSE025_CHERRIESWH,Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595775010,2023-10-12,2023-10-11,GB,42.00,1,21.00,0,0.00,MD,Online,Concession,20.00,3.50,17.50,37.00,6.48,Crew Clothing Company,6RV9VRJG
ONL,A95230,1005537584,22973482,WMH014LIGHTINDG,10 S,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409653188,2023-10-12,2023-10-10,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RTYHYD9
ONL,A95230,292009200,T7094824,WJH002,14 R,CR BLA CREW CLOTHING,4F02,WOMENS CLOTHING,5054409816033,2023-10-12,2023-10-02,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RRNVAM6
