Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A25671,291684021,N5672217,WTE027_MAROON,16,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5063013020095,2023-10-11,2023-09-28,GB,25.00,0,0.00,-1,-25.00,FP,Online,Non-stocked,20.00,-4.17,-20.83,37.00,-7.71,Crew Clothing Company,6RQK5271
ONL,A95230,291680522,A5639216,WOH006,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595043522,2023-10-11,2023-10-09,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RTKVKPD
ONL,A95230,1005176976,N4192605,MSB071_PERIWHT,Large,CR PUR CREW CLOTHING,4F01,MENS CLOTHING,5059595903918,2023-10-11,2023-10-11,IE,55.00,1,29.82,0,0.00,MD,Online,Concession,23.00,5.58,24.24,37.00,8.97,Crew Clothing Company,6RV8WG7R
ONL,A95230,291758126,D8941817,WSA064_DKNAVY,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595759133,2023-10-11,2023-10-05,GB,55.00,0,0.00,-1,-55.00,MD,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RSG6KG7
ONL,A95230,291699162,94838713,WSE050_REDWHTLIN,8,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853732,2023-10-11,2023-09-20,GB,22.00,0,0.00,-1,-11.00,MD,Online,Concession,20.00,-1.83,-9.17,37.00,-3.39,Crew Clothing Company,6RN0L1K0
ONL,A25671,291668193,20511117,WTD301_NVYWHT,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003395,2023-10-11,2023-10-08,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6RTJAWDM
ONL,A95230,291617386,M9259206,MSC025_NAVY,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595764601,2023-10-11,2023-10-07,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6RT5WVA2
ONL,A95230,291647418,T5106113,WSG005_NAVY,8,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595894209,2023-10-11,2023-10-08,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RTJPXYY
ONL,A95230,291673893,T9266615,WRA051_NAVY,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595656432,2023-10-11,2023-10-04,GB,55.00,0,0.00,-1,-55.00,MD,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RS38SWT
ONL,A95230,291620171,U2782616,WME301_NAVYWHT,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409525621,2023-10-11,2023-10-10,GB,29.00,0,0.00,-1,-29.00,FP,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RTY6ZP9
ONL,A25671,1004899352,D3631214,WTD056_OATMEAL,10,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5063013033361,2023-10-11,2023-10-10,GB,75.00,1,75.00,0,0.00,FP,Online,Non-stocked,20.00,12.50,62.50,37.00,23.13,Crew Clothing Company,6RTYVB2N
ONL,A95230,1004976322,96882603,MKE001_OPTICWHITE,Medium,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409932818,2023-10-11,2023-10-11,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RV998AK
ONL,A95230,291691458,18819917,WSM005_NVYWHITE,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595897156,2023-10-11,2023-09-29,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RQLV4AY
ONL,A25671,1004834947,71971013,WTD096_SOFT TEAL,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016364,2023-10-11,2023-10-10,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RTYYP1A
ONL,A95230,291768560,M8747912,WSG005_STONE,6,CR NAT CREW CLOTHING,4F06,WOMENS PP+,5059595893882,2023-10-11,2023-09-19,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RMN2YWC
ONL,A95230,291804056,80813715,WSM007_MULTI,12,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898030,2023-10-11,2023-09-24,GB,59.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6RP3TDRV
ONL,A95230,1005154172,C6164715,WRE102_WHITE,12,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595638490,2023-10-11,2023-10-10,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RTXXX77
ONL,A25671,1005127519,17647005,MTD001_NEUTRALMRL,Large,CR NAT CREW CLOTHING,4F01,MENS CLOTHING,5059595996668,2023-10-11,2023-10-10,GB,69.00,1,69.00,0,0.00,FP,Online,Non-stocked,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RTYKN7B
ONL,A95230,291636043,A7115003,MPC041DKNAVY,Medium,CR BLU REGATTA 12 Z,4F01,MENS CLOTHING,5059595314066,2023-10-11,2023-09-30,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6RQZQ60C
ONL,A95230,1005028010,69812014,WSM008_REDGEO,10,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898580,2023-10-11,2023-10-10,GB,29.00,1,14.50,0,0.00,MD,Online,Concession,20.00,2.42,12.08,37.00,4.47,Crew Clothing Company,6RTYMS5H
ONL,A95230,1004631726,N4030713,WSA066_NAVY,8,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595852551,2023-10-11,2023-10-11,GB,129.00,1,129.00,0,0.00,FP,Online,Concession,20.00,21.50,107.50,37.00,39.78,Crew Clothing Company,6RV9DXSG
ONL,A25671,1005109876,79915016,WOE300PINK,14,CR PNK PERFECT CREW,4F02,WOMENS CLOTHING,5059595130390,2023-10-11,2023-10-10,GB,22.00,1,22.00,0,0.00,FP,Online,Non-stocked,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RTY0F99
ONL,A95230,1004805110,D8940415,WSJ071_BLUESPOT,12,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595784197,2023-10-11,2023-10-09,GB,32.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RTLHNQW
ONL,A95230,1004871963,C6164714,WRE102_WHITE,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595638483,2023-10-11,2023-10-11,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RV98JW8
ONL,A95230,291651550,40527017,WTC023_WHTNAVY,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973461,2023-10-11,2023-10-08,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RTHB56X
ONL,A95230,291629772,M8747918,WSG005_STONE,18,CR NAT CREW CLOTHING,4F06,WOMENS PP+,5059595894018,2023-10-11,2023-10-08,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RTHBVWP
ONL,A95230,1005132045,70555114,MJH001ANTIQUE,32 S,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409885930,2023-10-11,2023-10-11,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RV95AHA
ONL,A95230,1005191601,N4406805,MSB050_ROSEWHITE,Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595825050,2023-10-11,2023-10-11,IE,69.00,1,30.70,0,0.00,MD,Online,Concession,23.00,5.74,24.96,37.00,9.24,Crew Clothing Company,6RV8ZP37
ONL,A95230,1005040341,N4406805,MSB050_ROSEWHITE,Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595825050,2023-10-11,2023-10-11,GB,69.00,1,28.00,0,0.00,MD,Online,Concession,20.00,4.67,23.33,37.00,8.63,Crew Clothing Company,6RV9H8JW
ONL,A95230,1005249470,N5672115,WTE027_LTTEAL,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013020149,2023-10-11,2023-10-11,GB,25.00,1,25.00,0,0.00,FP,Online,Concession,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RV9X5LV
ONL,A95230,1004772782,C5242517,WRJ520_VINFLORAL,16,CR BLA CREW CLOTHING,4F06,WOMENS PP+,5059595686422,2023-10-11,2023-10-11,GB,39.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6RV8SAYZ
ONL,A95230,1005020732,A9943817,WQE400_STRIPE,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595492870,2023-10-11,2023-10-11,GB,18.00,1,9.00,0,0.00,MD,Online,Concession,20.00,1.50,7.50,37.00,2.78,Crew Clothing Company,6RV928PT
ONL,A95230,291780246,T5784077,WMH003LGHTINDIGO,18 R,CREW CLOTHING SKINNY,4F02,WOMENS CLOTHING,5054409654840,2023-10-11,2023-09-23,GB,26.00,0,0.00,-1,-26.00,MD,Online,Concession,20.00,-4.33,-21.67,37.00,-8.02,Crew Clothing Company,6RP189SF
ONL,A95230,1004955306,D6843505,MSB036_GREENPINK,Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595824633,2023-10-11,2023-10-11,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RV9CPG5
ONL,A95230,1005028011,16636314,WSM009_REDGEO,10,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898726,2023-10-11,2023-10-10,GB,29.00,1,12.00,0,0.00,MD,Online,Concession,20.00,2.00,10.00,37.00,3.70,Crew Clothing Company,6RTYMS5H
ONL,A95230,291704055,79837017,WSE037_CORAL,16,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595867265,2023-10-11,2023-10-05,GB,35.00,0,0.00,-1,-17.50,MD,Online,Concession,20.00,-2.92,-14.58,37.00,-5.39,Crew Clothing Company,6RSFWW2K
ONL,A95230,291671925,U6068317,WSJ033_BLUPINK,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595930358,2023-10-11,2023-09-24,GB,89.00,0,0.00,-1,-40.00,MD,Online,Concession,20.00,-6.67,-33.33,37.00,-12.33,Crew Clothing Company,6RPCQPCH
ONL,A95230,1004710757,57146305,MSB068_BLUES,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595851899,2023-10-11,2023-10-10,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RTYDHXP
ONL,A95230,1005100672,N4917268,WTR007_BLACK,5 EU 38,CR BLA CREW CLOTHING,4F02,WOMENS CLOTHING,5063013008239,2023-10-11,2023-10-08,GB,79.00,1,79.00,0,0.00,FP,Online,Concession,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RTJK0DJ
ONL,A95230,1004062779,92080817,WTE001_WHTNVY,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013011093,2023-10-11,2023-10-09,GB,39.00,1,39.00,0,0.00,FP,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RTL3DYT
ONL,A25671,291622966,50085916,WTA031_NAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013030339,2023-10-11,2023-10-06,GB,169.00,0,0.00,-1,-169.00,FP,Online,Non-stocked,20.00,-28.17,-140.83,37.00,-52.11,Crew Clothing Company,6RSV8R7V
ONL,A25671,291696861,U0983016,WNE053CREAM,14,CREW CLOTHING SECOND,4F02,WOMENS CLOTHING,5059595006084,2023-10-11,2023-09-27,GB,25.00,0,0.00,-1,-25.00,FP,Online,Non-stocked,20.00,-4.17,-20.83,37.00,-7.71,Crew Clothing Company,6RQ74P30
ONL,A25671,1004697339,38281104,MTT012_GREENSTRIP,Medium,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5063013072698,2023-10-11,2023-10-10,GB,35.00,1,35.00,0,0.00,FP,Online,Non-stocked,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6RTYA6DQ
ONL,A95230,1004601648,77857617,WSJ121_PINK,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595913696,2023-10-11,2023-10-11,GB,79.00,1,39.00,0,0.00,MD,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RV8RN0C
ONL,A95230,1005160489,96882603,MKE001_OPTICWHITE,Medium,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409932818,2023-10-11,2023-10-09,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6RTKW03Z
ONL,A95230,1004843337,A9356535,WZH003_DKINDIGO,16 L,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623105,2023-10-11,2023-10-11,GB,65.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6RV8QX0F
ONL,A95230,291665347,U2772973,WJH003_BLACK,10 R,CR BLA CREW CLOTHING,4F02,WOMENS CLOTHING,5054409816187,2023-10-11,2023-10-07,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RT5Q55J
ONL,A95230,1004693146,C5101704,MQD031_HRTNAVY,Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595419976,2023-10-11,2023-10-10,GB,44.00,1,44.00,0,0.00,MD,Online,Concession,20.00,7.33,36.67,37.00,13.57,Crew Clothing Company,6RTXVLSR
ONL,A95230,1005217206,D3653318,WTJ020_NVYFLR,18,CR BRO CREW CLOTHING,4F02,WOMENS CLOTHING,5063013004835,2023-10-11,2023-10-11,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RV9B2CP
ONL,A95230,1004611978,N0160416,WSC039_BLUWHT,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595925156,2023-10-11,2023-10-11,GB,49.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6RV8P30Y
ONL,A95230,291708564,N4191014,WSJ173_CRNFLOWER,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595834076,2023-10-11,2023-10-10,GB,79.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6RTY6GHX
ONL,A95230,291633375,44505112,WSO005_NAVY,Medium,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595751458,2023-10-11,2023-09-09,GB,32.00,0,0.00,-1,-32.00,FP,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RJQFMC8
ONL,A95230,1004771947,A9823815,WZH004_VINTAGMID,16 S,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623501,2023-10-11,2023-10-10,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RTYX4N9
ONL,A95230,291783875,U3249823,WZH004_DKRINSE,12 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623662,2023-10-11,2023-09-20,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RN076NB
ONL,A95230,291607713,50458313,WSE049_CHLKPINK,8,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595852261,2023-10-11,2023-10-07,GB,29.00,0,0.00,-1,-14.50,MD,Online,Concession,20.00,-2.42,-12.08,37.00,-4.47,Crew Clothing Company,6RT5B60R
ONL,A95230,1004614694,22973424,WMH014LIGHTINDG,14 R,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409653966,2023-10-11,2023-10-11,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RV932MC
ONL,A95230,1004600091,N4191905,MSB048_WHITEBLUE,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595826736,2023-10-11,2023-10-11,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6RV96SK4
ONL,A95230,1004958286,27486821,BAT001PTRTBL,8-9 Yrs,CR BLU CREW BLUE SL,4F03,BOYS CLOTHING,5054409880126,2023-10-11,2023-10-10,GB,28.00,1,28.00,0,0.00,FP,Online,Concession,0.00,0.00,28.00,37.00,10.36,Crew Clothing Company,6RTY52BG
ONL,A95230,1004706659,U5988971,BEA021_AMBER,10-11 Yrs,CR ORN CREW CLOTHING,4F03,BOYS CLOTHING,5059595432609,2023-10-11,2023-10-09,GB,32.00,1,32.00,0,0.00,FP,Online,Concession,0.00,0.00,32.00,37.00,11.84,Crew Clothing Company,6RTLMAMW
ONL,A95230,291790150,17603703,MSE020_BRKGREENST,Medium,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595774884,2023-10-11,2023-10-05,GB,42.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6RSFQA6Z
ONL,A95230,1004720340,D7600217,WSE051_WHITE,16,CR WHI CREW CLOTHING,4F06,WOMENS PP+,5059595778981,2023-10-11,2023-10-10,GB,25.00,1,25.00,0,0.00,FP,Online,Concession,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RTYLXB2
ONL,A95230,1004725377,57227515,WSE050_PLWHTLIN,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853671,2023-10-11,2023-10-10,GB,22.00,1,13.00,0,0.00,MD,Online,Concession,20.00,2.17,10.83,37.00,4.01,Crew Clothing Company,6RTYKRVF
ONL,A95230,291789395,15316518,WSJ007_PINKS,18,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595840855,2023-10-11,2023-09-24,GB,79.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6RP3VS0Q
ONL,A95230,1004762252,76034817,MJH001INDIGO,38 S,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409884704,2023-10-11,2023-10-11,GB,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RV98799
ONL,A95230,1005060003,N3943070,WSR011_ECRU,6 EU 39,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595861744,2023-10-11,2023-10-10,GB,49.00,1,24.00,0,0.00,MD,Online,Concession,20.00,4.00,20.00,37.00,7.40,Crew Clothing Company,6RTYT2KW
ONL,A95230,1004835779,D8941816,WSA064_DKNAVY,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595759126,2023-10-11,2023-10-10,GB,55.00,1,55.00,0,0.00,MD,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6RTX9LPH
ONL,A95230,1004665286,88499317,WTD097_WHTLINEN,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013106607,2023-10-11,2023-10-10,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RTXXC5D
ONL,A25671,1004284050,N4919317,WTF035_OLDROSE,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013173371,2023-10-11,2023-10-09,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RTKR7HT
ONL,A95230,291650943,64510114,WOE017WHITE,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595112334,2023-10-11,2023-10-03,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6RS1231Y
ONL,A95230,291667171,11340613,WSC025_PINKS,8,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595913535,2023-10-11,2023-10-04,GB,39.00,0,0.00,-1,-19.50,MD,Online,Concession,20.00,-3.25,-16.25,37.00,-6.01,Crew Clothing Company,6RS3KRTW
ONL,A25671,1004700589,C3574521,MTG017_DKNAVY,32 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5063013014360,2023-10-11,2023-10-10,GB,75.00,1,47.50,0,0.00,MD,Online,Non-stocked,20.00,7.92,39.58,37.00,14.64,Crew Clothing Company,6RTYV7P9
ONL,A95230,291770738,N4192105,msb003_PERIWHT,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595902775,2023-10-11,2023-09-19,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RMLZ0MQ
ONL,A95230,291598672,75226904,MMB032WHITE,Large,CREW CLOTHING WHITE,4F01,MENS CLOTHING,5054409490387,2023-10-11,2023-10-08,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6RTJLNB0
ONL,A95230,291806832,94434914,WTF041_MIDPNKMRL,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595938194,2023-10-11,2023-10-03,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6RS2CRFC
ONL,A95230,291739583,C8646616,WSJ181_RASP,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003319,2023-10-11,2023-10-02,GB,75.00,0,0.00,-1,-37.00,MD,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6RRPQNDB
ONL,A25671,291713938,10169918,WTD096_RUBY,18,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016333,2023-10-11,2023-10-09,GB,59.00,0,0.00,-1,-59.00,FP,Online,Non-stocked,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6RTL5JYH
ONL,A95230,291591372,15725814,WSJ109_BLUES,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595841425,2023-10-11,2023-10-05,GB,79.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6RSG80RR
ONL,A95230,1004958255,78601504,MSE039_TWIBLUEWHT,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595780557,2023-10-11,2023-10-09,GB,27.00,1,13.50,0,0.00,MD,Online,Concession,20.00,2.25,11.25,37.00,4.16,Crew Clothing Company,6RTL6AC7
ONL,A95230,1004872506,U5574656,WQR012_PINK,5 EU 38,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,,2023-10-11,2023-10-11,GB,17.50,1,17.50,0,0.00,MD,Online,Concession,20.00,2.92,14.58,37.00,5.39,Crew Clothing Company,6RV967CS
ONL,A95230,1004721583,88863205,MSI002_BLUE,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595842569,2023-10-11,2023-10-06,DE,45.00,1,29.82,0,0.00,FP,Online,Concession,19.00,4.76,25.06,37.00,9.27,Crew Clothing Company,6RST79B7
ONL,A95230,291704056,D7146318,WSE037_RED,18,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595783336,2023-10-11,2023-10-05,GB,35.00,0,0.00,-1,-17.50,MD,Online,Concession,20.00,-2.92,-14.58,37.00,-5.39,Crew Clothing Company,6RSFWW2K
ONL,A95230,1004710762,94520922,MLG005STONE,34 R,CR CRM CREW CLOTHING,4F01,MENS CLOTHING,5054409160501,2023-10-11,2023-10-10,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RTYDHXP
ONL,A25671,1004925381,70555134,MJH001ANTIQUE,36 L,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409885862,2023-10-11,2023-10-10,GB,69.00,1,69.00,0,0.00,FP,Online,Non-stocked,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6RTYTYZT
ONL,A95230,291704057,N0160418,WSC039_BLUWHT,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595925170,2023-10-11,2023-10-05,GB,49.00,0,0.00,-1,-24.00,MD,Online,Concession,20.00,-4.00,-20.00,37.00,-7.40,Crew Clothing Company,6RSFWW2K
ONL,A95230,1004287765,10169915,WTD096_RUBY,12,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016302,2023-10-11,2023-10-10,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RTYAA62
ONL,A95230,291628051,N4407707,MSB071_OPTWHT,2X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5059595824299,2023-10-11,2023-10-02,GB,55.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6RRPSN67
ONL,A95230,1005024851,T8830705,MRA001_DKNAVY,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595454342,2023-10-11,2023-10-09,GB,50.00,1,50.00,0,0.00,MD,Online,Concession,20.00,8.33,41.67,37.00,15.42,Crew Clothing Company,6RTL6RTV
ONL,A95230,291647414,86695514,WSC051_BLUE,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595833536,2023-10-11,2023-10-08,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RTJPXYY
ONL,A95230,291617473,U0982913,WOH007DARKIND,8,CREW CLOTHING GIRLFR,4F02,WOMENS CLOTHING,5059595134343,2023-10-11,2023-10-08,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RTJ03G8
ONL,A95230,1004867568,C9284428,MRA038_NAVY,46 R,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595662457,2023-10-11,2023-10-10,GB,75.00,1,75.00,0,0.00,MD,Online,Concession,20.00,12.50,62.50,37.00,23.13,Crew Clothing Company,6RTYSQ81
